match_id,team1,team2,score1,score2,half,minute,team,xg,goal,penalty
265839,Barcelona,Sevilla,0,0,1,4,1,0.009876591,0,0
265839,Barcelona,Sevilla,0,0,1,5,2,0.047872115,0,0
265839,Barcelona,Sevilla,0,0,1,7,2,0.40467066,0,0
265839,Barcelona,Sevilla,0,0,1,10,2,0.053838894,0,0
265839,Barcelona,Sevilla,0,0,1,12,1,0.025850605,0,0
265839,Barcelona,Sevilla,0,0,1,12,1,0.09093727,0,0
265839,Barcelona,Sevilla,0,0,1,13,1,0.0098226555,0,0
265839,Barcelona,Sevilla,0,0,1,19,2,0.11995524,1,0
265839,Barcelona,Sevilla,0,1,1,30,1,0.074548624,1,0
265839,Barcelona,Sevilla,1,1,1,33,2,0.035938945,0,0
265839,Barcelona,Sevilla,1,1,1,34,2,0.17814218,0,0
265839,Barcelona,Sevilla,1,1,1,36,1,0.058455277,0,0
265839,Barcelona,Sevilla,1,1,1,43,1,0.05036783,0,0
265839,Barcelona,Sevilla,1,1,2,46,1,0.08411409,0,0
265839,Barcelona,Sevilla,1,1,2,47,1,0.60040843,1,0
265839,Barcelona,Sevilla,2,1,2,50,2,0.2219417,0,0
265839,Barcelona,Sevilla,2,1,2,51,1,0.29583842,0,0
265839,Barcelona,Sevilla,2,1,2,53,1,0.049691185,0,0
265839,Barcelona,Sevilla,2,1,2,54,1,0.062141947,0,0
265839,Barcelona,Sevilla,2,1,2,58,2,0.11445379,0,0
265839,Barcelona,Sevilla,2,1,2,59,1,0.105102785,0,0
265839,Barcelona,Sevilla,2,1,2,62,2,0.031025404,0,0
265839,Barcelona,Sevilla,2,1,2,72,2,0.13179104,0,0
265839,Barcelona,Sevilla,2,1,2,72,1,0.47185755,0,0
265839,Barcelona,Sevilla,2,1,2,75,1,0.06768157,0,0
265839,Barcelona,Sevilla,2,1,2,78,2,0.1168027,0,0
265839,Barcelona,Sevilla,2,1,2,82,2,0.040225912,0,0
265894,Málaga,Barcelona,0,0,1,1,2,0.07571788,0,0
265894,Málaga,Barcelona,0,0,1,1,2,0.9133661,1,0
265894,Málaga,Barcelona,0,1,1,8,1,0.060600106,0,0
265894,Málaga,Barcelona,0,1,1,9,1,0.15145154,0,0
265894,Málaga,Barcelona,0,1,1,11,1,0.12100739,0,0
265894,Málaga,Barcelona,0,1,1,13,1,0.031101836,0,0
265894,Málaga,Barcelona,0,1,1,13,1,0.06573531,0,0
265894,Málaga,Barcelona,0,1,1,13,1,0.048216503,0,0
265894,Málaga,Barcelona,0,1,1,13,1,0.076546066,0,0
265894,Málaga,Barcelona,0,1,1,31,1,0.12243083,1,0
265894,Málaga,Barcelona,1,1,1,36,1,0.05689864,0,0
265894,Málaga,Barcelona,1,1,1,40,1,0.010448389,0,0
265894,Málaga,Barcelona,1,1,1,43,2,0.097420625,0,0
265894,Málaga,Barcelona,1,1,1,43,2,0.31566206,0,0
265894,Málaga,Barcelona,1,1,2,49,2,0.055730876,0,0
265894,Málaga,Barcelona,1,1,2,49,2,0.03642713,0,0
265894,Málaga,Barcelona,1,1,2,50,2,0.23106429,1,0
265894,Málaga,Barcelona,1,2,2,62,1,0.022669934,0,0
265894,Málaga,Barcelona,1,2,2,68,2,0.08370209,0,0
265894,Málaga,Barcelona,1,2,2,72,1,0.076472014,0,0
265894,Málaga,Barcelona,1,2,2,77,1,0.062384196,0,0
265894,Málaga,Barcelona,1,2,2,80,2,0.22053735,0,0
265894,Málaga,Barcelona,1,2,2,84,1,0.1885868,0,0
265894,Málaga,Barcelona,1,2,2,86,2,0.024582764,0,0
265894,Málaga,Barcelona,1,2,2,87,2,0.07766422,0,0
265944,Barcelona,Sporting Gijón,0,0,1,2,1,0.373829,0,0
265944,Barcelona,Sporting Gijón,0,0,1,9,1,0.03902529,0,0
265944,Barcelona,Sporting Gijón,0,0,1,10,2,0.2006163,0,0
265944,Barcelona,Sporting Gijón,0,0,1,11,1,0.26515892,1,0
265944,Barcelona,Sporting Gijón,1,0,1,15,1,0.15127519,0,0
265944,Barcelona,Sporting Gijón,1,0,1,20,2,0.031189092,0,0
265944,Barcelona,Sporting Gijón,1,0,1,26,1,0.041563563,0,0
265944,Barcelona,Sporting Gijón,1,0,1,35,2,0.15751874,0,0
265944,Barcelona,Sporting Gijón,1,0,1,37,1,0.024206055,0,0
265944,Barcelona,Sporting Gijón,1,0,1,39,1,0.10260095,0,0
265944,Barcelona,Sporting Gijón,1,0,1,44,2,0.021751402,0,0
265944,Barcelona,Sporting Gijón,1,0,2,50,1,0.038565822,0,0
265944,Barcelona,Sporting Gijón,1,0,2,53,1,0.102951586,0,0
265944,Barcelona,Sporting Gijón,1,0,2,54,1,0.037909128,0,0
265944,Barcelona,Sporting Gijón,1,0,2,55,1,0.06802601,0,0
265944,Barcelona,Sporting Gijón,1,0,2,57,1,0.013508299,0,0
265944,Barcelona,Sporting Gijón,1,0,2,58,1,0.17624219,0,0
265944,Barcelona,Sporting Gijón,1,0,2,61,1,0.008533415,0,0
265944,Barcelona,Sporting Gijón,1,0,2,62,1,0.43783498,1,0
265944,Barcelona,Sporting Gijón,2,0,2,68,1,0.0061936476,0,0
265944,Barcelona,Sporting Gijón,2,0,2,69,1,0.042025223,0,0
265944,Barcelona,Sporting Gijón,2,0,2,71,1,0.0950242,0,0
265944,Barcelona,Sporting Gijón,2,0,2,71,1,0.13618739,0,0
265944,Barcelona,Sporting Gijón,2,0,2,73,1,0.7835,1,1
265944,Barcelona,Sporting Gijón,3,0,2,76,1,0.7835,1,1
265944,Barcelona,Sporting Gijón,4,0,2,85,1,0.7835,1,1
265944,Barcelona,Sporting Gijón,5,0,2,87,1,0.21101259,1,0
265958,Barcelona,Espanyol,0,0,1,7,1,0.07573616,1,0
265958,Barcelona,Espanyol,1,0,1,9,1,0.10656489,0,0
265958,Barcelona,Espanyol,1,0,1,9,1,0.29718226,0,0
265958,Barcelona,Espanyol,1,0,1,12,1,0.10039073,0,0
265958,Barcelona,Espanyol,1,0,1,15,1,0.039084595,0,0
265958,Barcelona,Espanyol,1,0,1,18,1,0.066677466,0,0
265958,Barcelona,Espanyol,1,0,1,21,1,0.14641865,0,0
265958,Barcelona,Espanyol,1,0,1,29,2,0.08120885,0,0
265958,Barcelona,Espanyol,1,0,1,30,2,0.31057602,0,0
265958,Barcelona,Espanyol,1,0,1,30,2,0.05084414,0,0
265958,Barcelona,Espanyol,1,0,1,32,1,0.05311185,0,0
265958,Barcelona,Espanyol,1,0,2,51,1,0.4506838,1,0
265958,Barcelona,Espanyol,2,0,2,60,1,0.0981577,1,0
265958,Barcelona,Espanyol,3,0,2,68,1,0.042301383,0,0
265958,Barcelona,Espanyol,3,0,2,73,1,0.76316875,1,0
265958,Barcelona,Espanyol,4,0,2,82,1,0.5387931,1,0
265958,Barcelona,Espanyol,5,0,2,84,1,0.14840929,0,0
265958,Barcelona,Espanyol,5,0,2,92,2,0.045276254,0,0
266056,Eibar,Barcelona,0,0,1,4,2,0.039868426,0,0
266056,Eibar,Barcelona,0,0,1,7,2,0.80571604,1,0
266056,Eibar,Barcelona,0,1,1,9,2,0.1837968,0,0
266056,Eibar,Barcelona,0,1,1,11,1,0.13597687,0,0
266056,Eibar,Barcelona,0,1,1,19,1,0.03254777,0,0
266056,Eibar,Barcelona,0,1,1,32,1,0.14934018,0,0
266056,Eibar,Barcelona,0,1,1,41,2,0.14010455,1,0
266056,Eibar,Barcelona,0,2,2,54,2,0.07260708,0,0
266056,Eibar,Barcelona,0,2,2,65,1,0.023663992,0,0
266056,Eibar,Barcelona,0,2,2,70,2,0.024191283,0,0
266056,Eibar,Barcelona,0,2,2,75,2,0.7835,1,1
266056,Eibar,Barcelona,0,3,2,77,1,0.043848805,0,0
266056,Eibar,Barcelona,0,3,2,82,2,0.15604286,0,0
266056,Eibar,Barcelona,0,3,2,83,1,0.09644785,0,0
266056,Eibar,Barcelona,0,3,2,83,2,0.07126609,1,0
266056,Eibar,Barcelona,0,4,2,86,1,0.059780825,0,0
266056,Eibar,Barcelona,0,4,2,90,2,0.056929775,0,0
266106,Villarreal,Barcelona,0,0,1,0,1,0.15411259,0,0
266106,Villarreal,Barcelona,0,0,1,6,1,0.18153119,0,0
266106,Villarreal,Barcelona,0,0,1,9,2,0.14161329,0,0
266106,Villarreal,Barcelona,0,0,1,12,2,0.038867995,0,0
266106,Villarreal,Barcelona,0,0,1,14,2,0.009551213,0,0
266106,Villarreal,Barcelona,0,0,1,19,2,0.11111773,1,0
266106,Villarreal,Barcelona,0,1,1,34,2,0.033133637,0,0
266106,Villarreal,Barcelona,0,1,1,35,1,0.06724192,0,0
266106,Villarreal,Barcelona,0,1,1,37,1,0.035289574,0,0
266106,Villarreal,Barcelona,0,1,1,40,2,0.7835,1,1
266106,Villarreal,Barcelona,0,2,1,43,2,0.05587167,0,0
266106,Villarreal,Barcelona,0,2,2,50,1,0.07606424,0,0
266106,Villarreal,Barcelona,0,2,2,50,2,0.04116163,0,0
266106,Villarreal,Barcelona,0,2,2,53,1,0.04948982,0,0
266106,Villarreal,Barcelona,0,2,2,53,1,0.038828816,0,0
266106,Villarreal,Barcelona,0,2,2,56,1,0.13343097,0,0
266106,Villarreal,Barcelona,0,2,2,56,1,0.26917133,1,0
266106,Villarreal,Barcelona,1,2,2,57,1,0.00751286,0,0
266106,Villarreal,Barcelona,1,2,2,58,1,0.038918547,0,0
266106,Villarreal,Barcelona,1,2,2,59,1,0.153808,0,0
266106,Villarreal,Barcelona,1,2,2,59,2,0.15800229,0,0
266106,Villarreal,Barcelona,2,2,2,68,2,0.022270195,0,0
266106,Villarreal,Barcelona,2,2,2,70,2,0.07752593,0,0
266106,Villarreal,Barcelona,2,2,2,73,1,0.0077147074,0,0
266106,Villarreal,Barcelona,2,2,2,81,2,0.092232965,0,0
266106,Villarreal,Barcelona,2,2,2,84,2,0.020243438,0,0
266106,Villarreal,Barcelona,2,2,2,89,2,0.051633615,0,0
266106,Villarreal,Barcelona,2,2,2,92,2,0.1395904,0,0
266106,Villarreal,Barcelona,2,2,2,93,1,0.027664471,0,0
266106,Villarreal,Barcelona,2,2,2,94,1,0.029590381,0,0
266149,Barcelona,Athletic Club,0,0,1,1,2,0.07882909,0,0
266149,Barcelona,Athletic Club,0,0,1,6,1,0.7835,1,1
266149,Barcelona,Athletic Club,1,0,1,14,1,0.05721788,0,0
266149,Barcelona,Athletic Club,1,0,1,15,2,0.12170885,0,0
266149,Barcelona,Athletic Club,1,0,1,17,1,0.074513,0,0
266149,Barcelona,Athletic Club,1,0,1,21,1,0.12604676,0,0
266149,Barcelona,Athletic Club,1,0,1,21,1,0.067873344,0,0
266149,Barcelona,Athletic Club,1,0,1,22,1,0.024897149,0,0
266149,Barcelona,Athletic Club,1,0,1,22,1,0.093925476,0,0
266149,Barcelona,Athletic Club,1,0,1,26,1,0.10069338,0,0
266149,Barcelona,Athletic Club,1,0,1,28,1,0.024603646,0,0
266149,Barcelona,Athletic Club,1,0,1,30,1,0.1466694,1,0
266149,Barcelona,Athletic Club,2,0,1,34,1,0.1758322,0,0
266149,Barcelona,Athletic Club,2,0,1,37,1,0.07490167,0,0
266149,Barcelona,Athletic Club,2,0,1,40,1,0.048041306,0,0
266149,Barcelona,Athletic Club,2,0,1,45,2,0.02081492,0,0
266149,Barcelona,Athletic Club,2,0,1,45,2,0.04198494,0,0
266149,Barcelona,Athletic Club,2,0,2,46,1,0.43869242,1,0
266149,Barcelona,Athletic Club,3,0,2,55,1,0.016875044,0,0
266149,Barcelona,Athletic Club,3,0,2,60,2,0.17066364,0,0
266149,Barcelona,Athletic Club,3,0,2,61,1,0.25393364,1,0
266149,Barcelona,Athletic Club,4,0,2,68,1,0.0950377,1,0
266149,Barcelona,Athletic Club,5,0,2,70,1,0.009507023,0,0
266149,Barcelona,Athletic Club,5,0,2,72,2,0.091823444,0,0
266149,Barcelona,Athletic Club,5,0,2,72,2,0.035623517,0,0
266149,Barcelona,Athletic Club,5,0,2,78,1,0.07635758,0,0
266149,Barcelona,Athletic Club,5,0,2,81,1,0.12907214,1,0
266149,Barcelona,Athletic Club,6,0,2,84,2,0.49797818,0,0
266149,Barcelona,Athletic Club,6,0,2,88,2,0.029377729,0,0
266160,Levante UD,Barcelona,0,0,1,0,2,0.014259282,0,0
266160,Levante UD,Barcelona,0,0,1,11,1,0.066932686,0,0
266160,Levante UD,Barcelona,0,0,1,11,1,0.025173148,0,0
266160,Levante UD,Barcelona,0,0,1,12,1,0.092286594,0,0
266160,Levante UD,Barcelona,0,0,1,16,2,0.035123944,0,0
266160,Levante UD,Barcelona,0,0,1,17,1,0.046569902,0,0
266160,Levante UD,Barcelona,0,1,1,24,2,0.27290127,0,0
266160,Levante UD,Barcelona,0,1,1,28,1,0.06657539,0,0
266160,Levante UD,Barcelona,0,1,1,30,1,0.049842175,0,0
266160,Levante UD,Barcelona,0,1,1,31,1,0.12746097,0,0
266160,Levante UD,Barcelona,0,1,1,37,1,0.10249933,0,0
266160,Levante UD,Barcelona,0,1,1,39,2,0.01926295,0,0
266160,Levante UD,Barcelona,0,1,1,42,2,0.018776614,0,0
266160,Levante UD,Barcelona,0,1,1,44,1,0.06848561,0,0
266160,Levante UD,Barcelona,0,1,2,46,1,0.027429523,0,0
266160,Levante UD,Barcelona,0,1,2,47,2,0.0595398,0,0
266160,Levante UD,Barcelona,0,1,2,50,1,0.036573652,0,0
266160,Levante UD,Barcelona,0,1,2,50,2,0.031619973,0,0
266160,Levante UD,Barcelona,0,1,2,58,2,0.1297971,0,0
266160,Levante UD,Barcelona,0,1,2,62,1,0.057661317,0,0
266160,Levante UD,Barcelona,0,1,2,64,1,0.048939288,0,0
266160,Levante UD,Barcelona,0,1,2,66,2,0.047456216,0,0
266160,Levante UD,Barcelona,0,1,2,75,2,0.044779874,0,0
266160,Levante UD,Barcelona,0,1,2,88,1,0.029516716,0,0
266160,Levante UD,Barcelona,0,1,2,91,2,0.4076295,1,0
266166,Atlético Madrid,Barcelona,0,0,1,0,1,0.07003028,0,0
266166,Atlético Madrid,Barcelona,0,0,1,9,1,0.01026914,0,0
266166,Atlético Madrid,Barcelona,0,0,1,14,2,0.06771354,0,0
266166,Atlético Madrid,Barcelona,0,0,1,16,1,0.12276543,0,0
266166,Atlético Madrid,Barcelona,0,0,1,23,2,0.067013256,0,0
266166,Atlético Madrid,Barcelona,0,0,1,23,2,0.43430275,0,0
266166,Atlético Madrid,Barcelona,0,0,1,27,1,0.017409582,0,0
266166,Atlético Madrid,Barcelona,0,0,1,34,2,0.17398301,0,0
266166,Atlético Madrid,Barcelona,0,0,1,35,2,0.07779373,0,0
266166,Atlético Madrid,Barcelona,0,0,1,35,2,0.035513557,0,0
266166,Atlético Madrid,Barcelona,0,0,1,35,2,0.06938428,0,0
266166,Atlético Madrid,Barcelona,0,0,1,41,1,0.022505827,0,0
266166,Atlético Madrid,Barcelona,0,0,2,45,1,0.047630996,0,0
266166,Atlético Madrid,Barcelona,0,0,2,48,1,0.01130373,0,0
266166,Atlético Madrid,Barcelona,0,0,2,50,1,0.23126075,1,0
266166,Atlético Madrid,Barcelona,1,0,2,54,2,0.059940357,1,0
266166,Atlético Madrid,Barcelona,1,1,2,64,2,0.117978826,0,0
266166,Atlético Madrid,Barcelona,1,1,2,66,2,0.24183843,0,0
266166,Atlético Madrid,Barcelona,1,1,2,68,1,0.011161225,0,0
266166,Atlético Madrid,Barcelona,1,1,2,74,1,0.027565548,0,0
266166,Atlético Madrid,Barcelona,1,1,2,76,2,0.20186234,1,0
266166,Atlético Madrid,Barcelona,1,2,2,78,2,0.047789235,0,0
266166,Atlético Madrid,Barcelona,1,2,2,83,1,0.13831957,0,0
266166,Atlético Madrid,Barcelona,1,2,2,85,2,0.08975408,0,0
266166,Atlético Madrid,Barcelona,1,2,2,89,2,0.043765664,0,0
266236,Athletic Club,Barcelona,0,0,1,14,1,0.03175368,0,0
266236,Athletic Club,Barcelona,0,0,1,20,2,0.064737946,0,0
266236,Athletic Club,Barcelona,0,0,1,23,1,0.07195666,0,0
266236,Athletic Club,Barcelona,0,0,1,30,2,0.7835,0,1
266236,Athletic Club,Barcelona,0,0,1,32,2,0.023617111,0,0
266236,Athletic Club,Barcelona,0,0,1,33,2,0.18893367,0,0
266236,Athletic Club,Barcelona,0,0,1,37,2,0.038241796,0,0
266236,Athletic Club,Barcelona,0,0,1,37,2,0.024216257,0,0
266236,Athletic Club,Barcelona,0,0,1,40,1,0.06884392,0,0
266236,Athletic Club,Barcelona,0,0,1,41,2,0.051640365,0,0
266236,Athletic Club,Barcelona,0,0,2,53,2,0.365458,1,0
266236,Athletic Club,Barcelona,0,1,2,59,2,0.08417314,0,0
266236,Athletic Club,Barcelona,0,1,2,76,1,0.025328133,0,0
266236,Athletic Club,Barcelona,0,1,2,79,1,0.09658224,0,0
266236,Athletic Club,Barcelona,0,1,2,86,2,0.11785116,0,0
266236,Athletic Club,Barcelona,0,1,2,92,1,0.006332444,0,0
266254,Barcelona,Celta Vigo,0,0,1,5,2,0.0629131,0,0
266254,Barcelona,Celta Vigo,0,0,1,11,1,0.04566393,0,0
266254,Barcelona,Celta Vigo,0,0,1,13,2,0.06849293,0,0
266254,Barcelona,Celta Vigo,0,0,1,14,1,0.25115773,0,0
266254,Barcelona,Celta Vigo,0,0,1,18,2,0.054359287,0,0
266254,Barcelona,Celta Vigo,0,0,1,24,2,0.13270448,0,0
266254,Barcelona,Celta Vigo,0,0,1,27,1,0.03440175,1,0
266254,Barcelona,Celta Vigo,1,0,1,29,1,0.06396358,0,0
266254,Barcelona,Celta Vigo,1,0,1,31,2,0.0065142703,0,0
266254,Barcelona,Celta Vigo,1,0,1,37,1,0.020837033,0,0
266254,Barcelona,Celta Vigo,1,0,1,38,2,0.7835,1,1
266254,Barcelona,Celta Vigo,1,1,1,40,1,0.079785615,0,0
266254,Barcelona,Celta Vigo,1,1,1,43,1,0.010430842,0,0
266254,Barcelona,Celta Vigo,1,1,1,43,2,0.0046436572,0,0
266254,Barcelona,Celta Vigo,1,1,1,44,1,0.085030295,0,0
266254,Barcelona,Celta Vigo,1,1,2,46,1,0.14242934,0,0
266254,Barcelona,Celta Vigo,1,1,2,46,1,0.08057596,0,0
266254,Barcelona,Celta Vigo,1,1,2,55,1,0.1823828,0,0
266254,Barcelona,Celta Vigo,1,1,2,57,1,0.088001326,0,0
266254,Barcelona,Celta Vigo,1,1,2,58,1,0.25666022,1,0
266254,Barcelona,Celta Vigo,2,1,2,65,2,0.014798771,0,0
266254,Barcelona,Celta Vigo,2,1,2,68,2,0.08123893,0,0
266254,Barcelona,Celta Vigo,2,1,2,72,2,0.13072407,0,0
266254,Barcelona,Celta Vigo,2,1,2,74,1,0.021198837,0,0
266254,Barcelona,Celta Vigo,2,1,2,74,1,0.9135266,1,0
266254,Barcelona,Celta Vigo,3,1,2,79,1,0.29759952,0,0
266254,Barcelona,Celta Vigo,3,1,2,80,1,0.7835,0,1
266254,Barcelona,Celta Vigo,3,1,2,81,1,0.31622034,1,0
266254,Barcelona,Celta Vigo,4,1,2,83,1,0.31846172,1,0
266254,Barcelona,Celta Vigo,5,1,2,90,1,0.18436614,1,0
266310,RC Deportivo La Coruña,Barcelona,0,0,1,6,2,0.053170346,0,0
266310,RC Deportivo La Coruña,Barcelona,0,0,1,9,1,0.017495241,0,0
266310,RC Deportivo La Coruña,Barcelona,0,0,1,10,2,0.08545912,0,0
266310,RC Deportivo La Coruña,Barcelona,0,0,1,10,2,0.36041373,1,0
266310,RC Deportivo La Coruña,Barcelona,0,1,1,15,1,0.032769945,0,0
266310,RC Deportivo La Coruña,Barcelona,0,1,1,17,1,0.3936158,0,0
266310,RC Deportivo La Coruña,Barcelona,0,1,1,18,1,0.021346826,0,0
266310,RC Deportivo La Coruña,Barcelona,0,1,1,18,1,0.19260886,0,0
266310,RC Deportivo La Coruña,Barcelona,0,1,1,18,1,0.08396958,0,0
266310,RC Deportivo La Coruña,Barcelona,0,1,1,22,2,0.12849604,0,0
266310,RC Deportivo La Coruña,Barcelona,0,1,1,23,2,0.44012877,1,0
266310,RC Deportivo La Coruña,Barcelona,0,2,1,26,1,0.035062324,0,0
266310,RC Deportivo La Coruña,Barcelona,0,2,1,32,1,0.03625513,0,0
266310,RC Deportivo La Coruña,Barcelona,0,2,1,36,2,0.06601962,0,0
266310,RC Deportivo La Coruña,Barcelona,0,2,2,46,2,0.26528195,1,0
266310,RC Deportivo La Coruña,Barcelona,0,3,2,49,2,0.06740473,0,0
266310,RC Deportivo La Coruña,Barcelona,0,3,2,49,2,0.013807261,0,0
266310,RC Deportivo La Coruña,Barcelona,0,3,2,52,2,0.38335487,1,0
266310,RC Deportivo La Coruña,Barcelona,0,4,2,59,1,0.097582646,0,0
266310,RC Deportivo La Coruña,Barcelona,0,4,2,62,2,0.027607061,0,0
266310,RC Deportivo La Coruña,Barcelona,0,4,2,63,2,0.57416403,0,0
266310,RC Deportivo La Coruña,Barcelona,0,4,2,63,2,0.5388025,1,0
266310,RC Deportivo La Coruña,Barcelona,0,5,2,65,1,0.052517608,0,0
266310,RC Deportivo La Coruña,Barcelona,0,5,2,66,1,0.042765014,0,0
266310,RC Deportivo La Coruña,Barcelona,0,5,2,68,1,0.4215665,0,0
266310,RC Deportivo La Coruña,Barcelona,0,5,2,72,2,0.20229952,1,0
266310,RC Deportivo La Coruña,Barcelona,0,6,2,75,1,0.095218256,0,0
266310,RC Deportivo La Coruña,Barcelona,0,6,2,78,2,0.26879427,1,0
266310,RC Deportivo La Coruña,Barcelona,0,7,2,80,2,0.47204635,1,0
266310,RC Deportivo La Coruña,Barcelona,0,8,2,81,1,0.022727758,0,0
266310,RC Deportivo La Coruña,Barcelona,0,8,2,83,1,0.017110938,0,0
266310,RC Deportivo La Coruña,Barcelona,0,8,2,84,1,0.018200863,0,0
266310,RC Deportivo La Coruña,Barcelona,0,8,2,85,1,0.044417504,0,0
266310,RC Deportivo La Coruña,Barcelona,0,8,2,89,2,0.08678702,0,0
266424,Real Madrid,Barcelona,0,0,1,6,2,0.1260353,0,0
266424,Real Madrid,Barcelona,0,0,1,10,2,0.25853002,1,0
266424,Real Madrid,Barcelona,0,1,1,13,2,0.045767296,0,0
266424,Real Madrid,Barcelona,0,1,1,23,2,0.011087379,0,0
266424,Real Madrid,Barcelona,0,1,1,24,2,0.1296575,0,0
266424,Real Madrid,Barcelona,0,1,1,27,1,0.044085506,0,0
266424,Real Madrid,Barcelona,0,1,1,38,2,0.15911818,1,0
266424,Real Madrid,Barcelona,0,2,1,45,2,0.021171192,0,0
266424,Real Madrid,Barcelona,0,2,1,46,2,0.39513186,0,0
266424,Real Madrid,Barcelona,0,2,1,47,2,0.16739415,0,0
266424,Real Madrid,Barcelona,0,2,2,46,1,0.096657395,0,0
266424,Real Madrid,Barcelona,0,2,2,47,1,0.041866593,0,0
266424,Real Madrid,Barcelona,0,2,2,48,1,0.010557007,0,0
266424,Real Madrid,Barcelona,0,2,2,51,2,0.07843452,0,0
266424,Real Madrid,Barcelona,0,2,2,52,2,0.11742188,1,0
266424,Real Madrid,Barcelona,0,3,2,54,2,0.1231599,0,0
266424,Real Madrid,Barcelona,0,3,2,58,1,0.036220405,0,0
266424,Real Madrid,Barcelona,0,3,2,60,1,0.047859967,0,0
266424,Real Madrid,Barcelona,0,3,2,60,1,0.38924152,0,0
266424,Real Madrid,Barcelona,0,3,2,65,2,0.12468384,0,0
266424,Real Madrid,Barcelona,0,3,2,67,2,0.02699797,0,0
266424,Real Madrid,Barcelona,0,3,2,67,1,0.32582042,0,0
266424,Real Madrid,Barcelona,0,3,2,73,2,0.42108476,1,0
266424,Real Madrid,Barcelona,0,4,2,80,1,0.12909701,0,0
266424,Real Madrid,Barcelona,0,4,2,81,2,0.016814379,0,0
266424,Real Madrid,Barcelona,0,4,2,85,2,0.11647414,0,0
266424,Real Madrid,Barcelona,0,4,2,87,1,0.036408696,0,0
266424,Real Madrid,Barcelona,0,4,2,88,2,0.14040372,0,0
266424,Real Madrid,Barcelona,0,4,2,88,1,0.12529638,0,0
266424,Real Madrid,Barcelona,0,4,2,88,1,0.049863577,0,0
266424,Real Madrid,Barcelona,0,4,2,89,1,0.01015186,0,0
266467,Celta Vigo,Barcelona,0,0,1,5,1,0.022800066,0,0
266467,Celta Vigo,Barcelona,0,0,1,9,1,0.08346919,0,0
266467,Celta Vigo,Barcelona,0,0,1,10,2,0.07016544,0,0
266467,Celta Vigo,Barcelona,0,0,1,14,2,0.14807738,0,0
266467,Celta Vigo,Barcelona,0,0,1,15,1,0.03569849,0,0
266467,Celta Vigo,Barcelona,0,0,1,17,1,0.012441256,0,0
266467,Celta Vigo,Barcelona,0,0,1,20,2,0.03589302,0,0
266467,Celta Vigo,Barcelona,0,0,1,21,2,0.063577905,0,0
266467,Celta Vigo,Barcelona,0,0,1,25,1,0.0082949,1,0
266467,Celta Vigo,Barcelona,1,0,1,29,1,0.37511945,1,0
266467,Celta Vigo,Barcelona,2,0,1,31,1,0.016788786,0,0
266467,Celta Vigo,Barcelona,2,0,1,32,1,0.017364604,0,0
266467,Celta Vigo,Barcelona,2,0,1,34,1,0.08591562,0,0
266467,Celta Vigo,Barcelona,2,0,1,39,2,0.076879054,0,0
266467,Celta Vigo,Barcelona,2,0,1,44,1,0.025230538,0,0
266467,Celta Vigo,Barcelona,2,0,2,46,2,0.023141345,0,0
266467,Celta Vigo,Barcelona,2,0,2,50,1,0.20167421,0,0
266467,Celta Vigo,Barcelona,2,0,2,52,2,0.1414436,0,0
266467,Celta Vigo,Barcelona,2,0,2,54,2,0.061653174,0,0
266467,Celta Vigo,Barcelona,2,0,2,55,2,0.13523266,0,0
266467,Celta Vigo,Barcelona,2,0,2,55,1,0.402625,1,0
266467,Celta Vigo,Barcelona,3,0,2,57,2,0.20708616,0,0
266467,Celta Vigo,Barcelona,3,0,2,58,1,0.053198762,0,0
266467,Celta Vigo,Barcelona,3,0,2,60,2,0.11446776,0,0
266467,Celta Vigo,Barcelona,3,0,2,60,1,0.2901705,0,0
266467,Celta Vigo,Barcelona,3,0,2,62,2,0.24023117,0,0
266467,Celta Vigo,Barcelona,3,0,2,63,2,0.01897979,0,0
266467,Celta Vigo,Barcelona,3,0,2,67,1,0.04050779,0,0
266467,Celta Vigo,Barcelona,3,0,2,71,1,0.09916338,0,0
266467,Celta Vigo,Barcelona,3,0,2,72,1,0.04850594,0,0
266467,Celta Vigo,Barcelona,3,0,2,76,2,0.13019525,0,0
266467,Celta Vigo,Barcelona,3,0,2,79,2,0.0670219,1,0
266467,Celta Vigo,Barcelona,3,1,2,80,2,0.278229,0,0
266467,Celta Vigo,Barcelona,3,1,2,82,1,0.24808645,1,0
266467,Celta Vigo,Barcelona,4,1,2,87,2,0.09803956,0,0
266467,Celta Vigo,Barcelona,4,1,2,88,1,0.04048469,0,0
266467,Celta Vigo,Barcelona,4,1,2,90,2,0.03216691,0,0
266490,Barcelona,Levante UD,0,0,1,7,1,0.021141276,0,0
266490,Barcelona,Levante UD,0,0,1,14,1,0.009254039,0,0
266490,Barcelona,Levante UD,0,0,1,14,1,0.09255123,0,0
266490,Barcelona,Levante UD,0,0,1,14,1,0.11449516,0,0
266490,Barcelona,Levante UD,0,0,1,15,2,0.030823486,0,0
266490,Barcelona,Levante UD,0,0,1,17,1,0.056144536,0,0
266490,Barcelona,Levante UD,0,0,1,20,1,0.10520335,0,0
266490,Barcelona,Levante UD,0,0,1,27,2,0.09759881,0,0
266490,Barcelona,Levante UD,0,0,1,27,1,0.24132027,0,0
266490,Barcelona,Levante UD,0,0,1,29,1,0.16276087,0,0
266490,Barcelona,Levante UD,0,0,1,35,1,0.0328684,0,0
266490,Barcelona,Levante UD,0,0,1,35,1,0.11584324,0,0
